	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
XVarExplained	5.583064983e+01	8.508728857e+00	5.149682741e+00	4.592199003e+00	2.945646105e+00	3.049785925e+00	3.214170993e+00	2.879360770e+00	2.143586303e+00	1.461717390e+00
