	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
YVarExplained	2.449685074e+01	1.829803979e+01	1.756177983e+01	1.239202597e+01	6.537063899e+00	4.034220028e+00	3.012784732e+00	2.225977346e+00	1.372511692e+00	1.763223392e+00
