	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
XVarExplained	4.378138268e+01	1.548850046e+01	1.139971014e+01	5.640603881e+00	3.858330161e+00	3.347353718e+00	3.709999564e+00	1.508348099e+00	2.819401939e+00	1.878708426e+00
