	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
YVarExplained	6.603022457e+01	4.321424204e+00	1.505526365e+00	1.248928921e+00	1.229675681e+00	7.978195482e-01	4.826145617e-01	5.159258556e-01	2.223152308e-01	1.901616992e-01
